"LOCALITY.ID","LATITUDE","LONGITUDE"
"L16582812",12.1310713,78.3289056
"L16582714",12.1470251,78.2302872
"L16616668",12.0991445,78.2896208
"L16681330",12.0253275,78.2885577
"L16793278",12.0341282,78.0984076
"L16759990",12.2922348,78.2000032
"L16616649",12.1437301,78.1647712
"L16601318",12.2677321,78.3058066
"L16602064",12.2226542,78.3530926
"L16616673",12.0307381,78.270645
"L16682382",10.38462,77.547615
"L16748231",10.2257064,77.9820372
"L16513729",10.428879,77.554169
"L16583366",10.494741,77.7445941
"L16767923",10.1647006,77.7830649
"L16582109",10.4670693,77.6898174
"L16748338",10.2330761,77.9814743
"L16748158",10.2228585,77.9806093
"L16623447",10.434511,77.499041
"L16550518",10.2370405,77.6679385
"L16747911",10.3553017,77.9770343
"L16537141",10.411106,77.549528
"L16632841",10.4350044,77.5086088
"L16582707",10.5867291,77.677382
"L16550522",10.2441179,77.642242
"L16720340",10.2694213,77.6149648
"L16535484",10.3496811,77.7089804
"L16662207",10.2858747,77.3607325
"L16639520",10.2545106,77.8781607
"L16652048",10.2479318,77.4047683
"L16652501",10.2464966,77.4965534
"L16606358",10.2412307,77.4809031
"L16673271",10.4578311,77.5470065
"L16697191",10.3236948,77.8536665
"L16551332",10.5036042,77.7421313
"L16662379",10.3300868,77.4267109
"L16543800",10.5024176,77.7550033
"L16720423",10.2746391,77.6186804
"L16760467",11.70188,77.17913
"L16644926",11.4727815,77.3876698
"L16585202",11.4299662,77.3716092
"L16681190",11.2870652,77.3288671
"L16585324",11.4523086,77.392669
"L16672788",11.522727,77.245547
"L16623032",11.4488367,77.5064104
"L16630721",11.4665445,77.428247
"L16766770",11.4463772,77.5678539
"L16605523",11.3286604,77.6987451
"L16663427",11.2804815,77.6122549
"L16663431",11.2819972,77.4658562
"L16785809",11.2648085,77.6490303
"L16582705",11.5191884,77.5038987
"L16639851",11.4600473,77.3237715
"L16681570",11.3419586,77.7451229
"L16695092",11.812178,78.7332939
"L16695076",11.8163513,78.7254136
"L16682292",11.5798659,78.8715696
"L16695105",11.8017036,78.7794215
"L16552936",11.8003876,78.7099208
"L16601671",12.894832,79.841506
"L16904306",12.9988709,79.9931717
"L16637847",12.9655521,79.9532926
"L16662645",8.2612612,77.5582771
"L16767083",8.1239878,77.3146729
"L16767072",8.4493865,77.3084736
"L16587480",8.1606914,77.4319938
"L16653075",8.1624993,77.4514015
"L16531868",11.0743483,78.0803017
"L16702331",10.9672654,78.0795517
"L16729561",10.9546872,78.3680375
"L16695988",12.51565,77.6401
"L16592739",12.6768469,77.9264285
"L16559750",12.6775208,77.91255
"L16730040",12.5836749,77.6575041
"L16766456",12.7778292,77.8335551
"L16645952",12.3127859,77.8158347
"L16532477",12.6787407,77.9182611
"L16766672",12.7931866,77.8195776
"L16645957",12.3831823,77.8715889
"L16601891",12.2688762,78.305852
"L16766222",12.7860975,77.8339707
"L16720779",12.5106933,77.6831306
"L16645969",9.9674244,77.9597625
"L16767324",9.9666738,78.054691
"L16542712",9.921189,78.1402853
"L16581969",9.9213551,78.1404522
"L16776963",9.9791594,78.2085264
"L16558086",9.8628498,78.0141875
"L16652451",9.9512712,78.1505866
"L16685018",9.9215133,78.1403795
"L16654055",9.9382145,78.0098307
"L16542892",9.9283764,78.1369989
"L16775632",9.9203277,78.1204625
"L16681530",10.3467978,79.6211615
"L16703789",11.0280837,79.5271223
"L16606332",11.1063321,79.7714708
"L16654664",11.0868632,79.8300887
"L16630032",11.0991582,79.7995667
"L16514749",11.0938102,79.6304866
"L16575571",11.086718,79.8334462
"L16584485",11.0827305,79.8524147
"L16696856",11.10134,79.7855924
"L16648322",11.1099557,79.7015774
"L16647078",10.3819738,79.742282
"L16513364",10.3930698,79.7682159
"L16513398",10.4086108,79.6900727
"L16513336",10.3778591,79.837635
"L16622654",11.1096617,79.7159324
"L16647089",10.3473274,79.7713266
"L12937138",11.5312767,76.6473734
"L16615363",11.5567132,76.6399565
"L16586711",11.3330852,76.8097894
"L16630401",11.5450064,76.6170326
"L16681536",11.4319819,76.6984313
"L16630132",11.5357191,76.6084458
"L17037828",11.4502184,76.6257884
"L16735709",11.400296,76.6701981
"L16690846",11.3573815,76.803478
"L16550645",11.4833722,76.8124773
"L16681508",11.3434865,76.7930371
"L16753472",11.3934744,76.6872896
"L16600924",11.5401367,76.685695
"L16629858",11.5663463,76.6400764
"L16624533",11.5660021,76.650411
"L16763813",11.5572388,76.6387226
"L16630304",11.5556196,76.6481149
"L16753482",11.3984835,76.6709669
"L16712754",11.4131339,76.7315484
"L16682019",11.4118237,76.7358417
"L16652325",11.5401966,76.6422074
"L16653233",11.4296408,76.7032083
"L16786391",11.416965,76.877165
"L16632748",11.6015129,76.6802003
"L16630986",11.5755047,76.611644
"L17073865",11.4128762,76.6971295
"L16580799",11.5521285,76.6790027
"L16513618",11.4824639,76.8182731
"L16735712",11.4019466,76.668109
"L16613393",11.552153,76.679052
"L16648627",11.3837051,76.8405808
"L16690906",11.3462318,76.8140228
"L16521089",11.3518639,76.7872746
"L16691261",11.4202136,76.8693531
"L16648477",11.467111,76.415971
"L16681511",11.3979261,76.7264879
"L16638587",11.3471158,76.7993177
"L16513042",11.5050717,76.3094308
"L16652071",11.3468525,76.7981833
"L16735593",11.4017224,76.6696613
"L16742793",11.3998063,76.6676228
"L16691450",11.3187437,76.8199313
"L20482549",11.2894565,76.6466109
"L16586693",11.3304338,76.7971496
"L16728882",11.4484575,77.7213156
"L16581441",11.3497226,78.1283927
"L16730320",11.0814734,78.7120911
"L16631020",11.1095645,78.8314758
"L16645848",11.3403503,78.943594
"L16583684",10.2864542,78.9172084
"L16684781",10.1806981,78.9775749
"L16583288",10.4360324,78.6386716
"L16601982",9.6363014,78.8493113
"L16602119",9.5437769,78.8410982
"L16754281",9.1502563,79.4489558
"L16601582",9.6297432,78.8725877
"L16716235",9.215378,79.130368
"L16664470",9.1293206,78.3737723
"L16602124",9.6057022,78.8645502
"L16645267",9.694242,78.8717665
"L16630704",9.5476044,78.8582433
"L16645272",9.7011939,78.8868127
"L16645263",9.6517895,78.8633765
"L13515205",12.9278225,79.2013102
"L16654283",12.7627295,79.4077023
"L16705070",12.7297048,79.4261624
"L16759266",13.0621029,79.6819512
"L16515901",11.7357354,78.2884111
"L16689750",11.7429118,78.1710935
"L16616976",11.9135283,77.7475238
"L16645898",11.6944808,77.9645342
"L17224120",11.7188054,78.0778599
"L16625379",11.6153315,78.4731226
"L16701824",11.7394875,78.0341404
"L16663777",11.6147154,78.5639794
"L16582750",11.6770083,78.1383363
"L16776459",11.8087509,77.8574672
"L16653130",11.6721784,78.4692482
"L16616644",11.6743647,78.0040343
"L16653137",11.5819972,78.4612273
"L16616687",11.720327,78.0650413
"L16681427",11.8816413,78.1477629
"L16616680",11.9165375,78.1613159
"L16663794",11.5923218,78.6354667
"L16653123",11.6739935,78.4475373
"L16616679",11.9534127,78.2290491
"L16663820",11.5880859,78.6853534
"L16534021",11.7937971,77.809879
"L16564935",11.7716618,78.1995316
"L16731376",11.6241244,78.1861781
"L16653035",11.8353402,77.768782
"L16681356",11.9557979,78.1994183
"L16515834",11.8049626,78.2734626
"L16623823",9.6951872,78.4546991
"L16630695",9.6343614,78.6143482
"L16630701",9.6431563,78.7024255
"L16623839",9.667884,78.5815482
"L16630697",9.6385859,78.6701555
"L16623850",9.6375934,78.6021995
"L16623830",9.6921534,78.5637283
"L16664247",10.1178406,78.6042278
"L16623828",9.7059688,78.5254759
"L16623841",9.6519987,78.5847368
"L16623836",9.6745124,78.5742573
"L16542630",10.8661969,78.7257746
"L16614414",10.852893,78.7771317
"L16614211",10.8590229,78.7495569
"L16630642",10.4191,78.4251
"L16776393",10.7924809,78.7022606
"L16565915",10.8108099,78.6837803
"L16695196",10.674168,78.7356765
"L16760878",11.2816858,78.7333167
"L16645598",10.87029,78.8721538
"L16630147",10.8649975,78.6994242
"L16710333",10.9404479,78.6872562
"L16573738",9.6485389,77.3593943
"L16573751",9.6380029,77.3572982
"L16601707",10.066952,77.5183377
"L16601696",10.1296069,77.5997011
"L16573669",9.7866,77.439294
"L16573759",10.0715475,77.6118338
"L16573760",10.1596044,77.7049845
"L16574226",9.7720011,77.4392413
"L16552417",10.136117,77.623549
"L16573757",9.6762536,77.381545
"L16573687",9.7096314,77.4072355
"L16573665",9.8095549,77.3419851
"L16602793",8.454883,77.7152543
"L16605760",8.4205933,77.751038
"L16601908",8.4366913,77.7672176
"L16601895",8.4543626,77.7156914
"L16673140",8.69299,77.5185841
"L16581466",8.7025533,77.7338233
"L16646176",8.7443033,77.6955725
"L16580564",8.73165,77.7113608
"L16753997",8.4819369,77.7490511
"L18875049",8.4944016,77.7584319
"L16719562",8.730955,77.72733
"L16673351",8.6992673,77.5193467
"L17097366",8.727142,77.730275
"L16736065",10.7530883,79.07961
"L16697619",10.9402184,79.2317591
"L16709942",10.947909,79.404132
"L16674039",10.8269383,79.122045
"L16645596",10.84892,78.9484617
"L16680642",10.7559833,79.0848333
"L16664454",10.7533183,79.0894217
"L11058007",10.9276887,79.2729207
"L16760257",10.7689729,79.0777946
"L16777426",10.9387276,79.2382962
"L16747649",10.2513433,79.2797606
"L16747659",10.2915642,79.3400776
"L16522256",8.9002809,78.166243
"L17709215",8.6445379,77.982132
"L16590140",8.5489008,77.9664583
"L16590054",8.5147208,78.0209683
"L16524017",8.8887784,78.173588
"L16602615",13.2831507,79.8150261
"L16719976",13.0668445,79.9884013
"L16558883",13.100244,80.128835
"L16755606",13.1410748,80.2033108
"L16748763",13.1372761,80.1911134
"L16602269",13.1779294,80.2529617
"L16617181",13.4452913,80.1924067
"L16719877",13.0616064,79.9836442
"L16638225",13.397155,80.330925
"L16695946",13.0647851,80.1780734
"L16637633",13.444305,80.2632692
"L16551662",13.2691145,80.2764743
"L16535117",13.1078494,80.1084504
"L16664779",13.0965254,80.1688426
"L16667176",13.1051867,80.1059861
"L16657750",10.3519723,77.2342818
"L16581790",11.1953958,77.2946335
"L16778733",10.9512125,77.7121206
"L11725640",10.5367283,77.223775
"L16541504",10.3928464,77.2293036
"L16775167",10.7165275,77.5146658
"L16735964",11.1976781,77.2663418
"L16779026",10.7143942,77.5141258
"L16767968",10.5218493,77.2285307
"L16543536",11.210395,77.4167051
"L16602267",10.6881777,77.2847604
"L16684775",10.9684475,77.4003402
"L16581349",11.0123615,77.5591931
"L16582511",10.9336205,77.4425497
"L16696308",11.012632,77.5606981
"L16779035",11.2697633,77.4557517
"L16582550",10.8124849,77.4827495
"L16798754",11.1441073,77.2886964
"L16638191",10.4501208,77.2406965
"L16513424",10.4131957,79.563819
"L16683992",12.4815765,78.5655781
"L16748091",12.2764232,79.0431705
"L7352489",12.2953983,79.0412383
"L16713494",12.2109667,79.0283617
"L16731311",12.5315964,79.5875185
"L16663549",12.2893022,79.0328983
"L16723141",12.510625,79.608214
"L16663564",12.2972142,79.0161733
"L16625730",12.9761418,79.1678734
"L16644805",12.984395,79.16883
"L16776313",12.986629,79.165488
"L19856854",12.978234,79.171493
"L16637513",12.911748,79.006304
"L16696455",12.87412,79.0884069
"L16968020",12.7298698,79.0514505
"L16664553",12.8777539,78.7786162
"L19857331",12.9311574,79.1366514
"L16652879",12.002006,79.807493
"L17542940",11.8685016,79.6804607
"L16573150",11.9870349,79.8481657
"L16636923",11.8678293,79.6890207
"L16719928",11.948445,79.757682
"L16643982",11.8685188,79.677511
"L16584271",11.9480259,79.7585528
"L16745165",11.8672605,79.6629563
"L17542951",11.8652832,79.6780986
"L16617051",11.8684724,79.6826788
"L16729982",11.9858999,79.842358
"L16643783",11.8678378,79.6772199
"L16680786",12.0089499,79.8098662
"L16615054",12.0192401,79.7325037
"L16629844",11.8823023,79.6675728
"L16558128",11.9821696,79.817343
"L16651866",11.8679439,79.6773119
"L16735684",12.1266766,79.6170385
"L16730001",11.9847115,79.847543
"L16710169",11.9628738,79.7790724
"L16689310",11.8685155,79.680102
"L16511205",11.867928,79.6772368
"L16775306",12.0160421,79.804502
"L16617074",11.8677923,79.6774339
"L17403362",12.0579923,79.8749563
"L16720021",11.949968,79.758229
"L16736212",12.12985,79.6155513
"L16736211",12.1296626,79.615145
"L16630819",11.8486846,79.4308262
"L16584366",11.9659395,79.7627587
"L16653065",12.1258405,79.7283505
"L16602886",11.9800762,79.7717099
"L16532940",12.0654041,79.881308
"L16736208",12.0273319,79.6536399
"L16714589",11.8678946,79.677291
"L16745161",11.8678209,79.6772799
"L16601893",11.9669689,79.7628041
"L17379592",12.0060827,79.7875718
"L16644235",9.4759714,77.492922
"L16776232",9.3277563,78.0010307
"L16614672",9.4725913,77.7509992
"L16604575",9.4731664,77.7516188
"L16605077",9.4682158,77.7739683
"L16630217",9.6058891,77.171803
"L16581119",11.8594739,79.8018745
"L16566290",11.6552487,76.4310081
"L16653462",12.7685789,77.7790732
"L17771237",23.5108849,91.6534236
"L16543168",23.6008414,91.6280123
"L16523021",23.5193614,91.654736
"L16551135",23.5117695,91.6524323
"L16550993",23.5024044,91.6525114
"L16747599",23.6275419,91.1998815
"L16735577",23.6281267,91.2048192
"L16730327",23.6222,91.18984
"L16747429",23.6412038,91.2077032
"L16728802",23.6231467,91.1933533
"L16719385",23.6230792,91.1945592
"L16747252",23.6225748,91.1962247
"L16721207",23.6243583,91.19718
"L16735377",23.6272558,91.20168
"L16721265",23.6289892,91.1994983
"L16719430",23.6223817,91.1928833
"L17629562",23.2736022,91.389459
"L17964304",23.7875037,91.2393274
"L16747684",23.851356,91.3410132
"L16655637",19.6227613,78.5062301
"L16646197",17.432154,78.437103
"L16543962",17.4314976,78.4337716
"L16767770",18.474546,79.132184
"L16655979",19.3624093,79.2919242
"L16656033",19.356255,79.473896
"L16681254",17.5184158,78.3763683
"L16551052",17.537153,78.682373
"L16653476",17.4419702,78.6483731
"L16682052",17.4981549,78.5298644
"L16754635",18.8724705,79.4523636
"L16662582",17.1751994,79.3678223
"L16685261",16.6332184,78.472377
"L16663142",16.6648801,78.5540415
"L16720760",18.7150322,78.1557542
"L16721223",18.7802039,78.402374
"L17556099",19.070677,78.594536
"L17555721",19.128294,78.851735
"L16974288",17.433988,78.216696
"L16974271",17.43337,78.216382
"L16736125",17.1560906,78.7229887
"L16644931",17.40165,78.30642
"L16748089",17.313628,78.371372
"L16776493",17.4683794,78.3051257
"L16974280",17.408688,78.215305
"L16652768",17.3879052,78.3379636
"L16838771",17.3388954,78.4020972
"L16581674",17.3913621,78.3189783
"L16583353",17.355242,78.3713
"L17270508",17.441937,78.343576
"L16775302",17.2855802,78.4066556
"L16974285",17.361171,78.281248
"L16937738",17.3710515,78.3576809
"L16817993",17.9261873,78.8154529
"L16581538",17.517495,78.3329167
"L16543295",17.4396489,78.2184505
"L13283806",17.4446273,78.2217308
"L16736063",17.458781,78.235064
"L16551028",17.894876,77.8265237
"L16731178",17.4395885,78.2187074
"L16615748",17.5169255,78.3330777
"L16775383",17.5176326,78.3312667
"L16720238",17.5199271,78.3310768
"L16584675",17.5192995,78.3280617
"L16748469",17.4409935,78.218559
"L16753642",17.4661587,78.2880903
"L16688887",17.522943,78.312745
"L16624622",17.3365477,77.904896
"L16786530",17.3514173,77.9876724
"L16584386",17.2687945,77.5669557
"L16784621",17.2959104,77.9416966
"L16653121",17.1793641,78.7983356
"L16623468",29.5735559,79.0906925
"L16730671",29.6457329,79.6609808
"L16673292",29.643385,79.66105
"L16822836",29.5705009,79.11309
"L17061575",29.7381489,79.2028104
"L16585711",29.5874012,79.7765102
"L16652538",29.6732031,79.7899524
"L16812780",29.5820635,79.0932998
"L16604863",29.8391052,79.4517394
"L16623807",30.776021,79.445496
"L16754138",30.0790196,79.6091401
"L16632603",30.346263,79.302134
"L16662091",30.1296191,79.6190074
"L16754141",30.0697869,79.5875516
"L16754135",30.0798769,79.5950053
"L16696184",30.0738856,79.4974346
"L16743728",30.0577558,79.5868113
"L16775880",30.2823038,79.2495576
"L16710805",30.1882353,79.6667019
"L16710735",30.1999318,79.6283753
"L16711953",30.4653695,78.1042478
"L16702173",30.4634975,78.0955794
"L16825768",30.1352698,78.1442794
"L16695919",29.9723412,78.2070461
"L16636376",30.462444,78.071171
"L16760501",30.3987342,78.0657921
"L16602107",30.4712212,78.0244463
"L16561291",30.2768358,77.9861233
"L16633030",30.3505886,78.0917176
"L16817519",30.286431,77.9668473
"L16582506",30.0950629,78.2607436
"L16674487",30.406662,78.081049
"L16521041",30.276237,77.9610527
"L16730607",30.4732918,78.0475595
"L16760770",30.4620381,78.0976401
"L16695262",30.4629907,78.0967173
"L16711405",30.4503175,78.0560358
"L16601957",30.4684073,78.0265016
"L16776859",30.462272,78.071237
"L16873849",30.4746242,78.0525304
"L16652503",30.366642,78.0787325
"L16583671",30.4684371,78.0198344
"L16792989",30.4036709,78.0930176
"L16662482",30.2473213,78.2107972
"L16630305",30.462512,78.069833
"L16614643",30.106385,78.291018
"L16580778",30.4184976,78.0777652
"L16662021",30.2465798,78.2064472
"L16672800",30.105448,78.293137
"L16755747",30.4630218,78.0965299
"L16793022",30.401871,78.0937439
"L8518308",30.284579,77.974518
"L16681231",30.105448,78.293137
"L19152513",30.339759,78.020438
"L16724551",30.410405,78.086939
"L16720036",30.4629098,78.0956316
"L16623777",30.7219559,77.8752009
"L16724250",30.436313,78.085635
"L16583679",30.4300882,78.0789329
"L16601324",30.3428264,78.1010573
"L16645824",30.2915793,78.0594507
"L16724154",30.448063,78.091286
"L16673139",29.9599301,78.1106877
"L16766582",29.9271082,78.0733446
"L16604780",30.1509034,77.9454646
"L16663122",29.8803423,77.8979249
"L16566950",30.1647479,77.9159736
"L16756177",29.9450146,78.1201913
"L16631024",29.800525,78.2583474
"L16698056",30.1439574,77.9602552
"L16625587",30.1257936,77.9947714
"L16698280",30.1236609,77.9997563
"L16698125",30.1211344,78.0043147
"L16625800",30.1564789,77.9381213
"L16605001",30.1604341,77.9316462
"L16630991",29.7704919,77.8603266
"L16710767",30.0799145,77.7961453
"L16583608",29.3689598,79.5741818
"L16573476",29.3609861,79.4829648
"L16614140",29.1352075,79.3128575
"L16702696",29.3448525,79.3850308
"L16711211",29.2474439,79.5302736
"L16775863",29.3891029,79.4919205
"L16695898",29.3478908,79.3264158
"L16573859",29.4272333,79.41595
"L17622578",29.312668,79.552687
"L16761128",29.451625,79.4045
"L16748110",29.4229381,78.9952885
"L16623478",29.4709386,79.1530306
"L16630858",29.3919623,79.4609996
"L16573420",29.4443583,79.4175275
"L16702688",29.310405,79.3417333
"L16818289",29.3659242,79.5855768
"L16482610",29.291984,79.551097
"L16753841",29.3024567,79.340695
"L16744303",29.4554559,79.1444464
"L16652744",29.35823,79.527567
"L16572962",29.3574984,79.5279861
"L16572963",29.3575119,79.5280274
"L16532255",29.4378451,79.654978
"L16581093",29.4151104,79.5460467
"L16711880",29.4363003,79.1733493
"L16818866",29.3550788,79.5429468
"L16603276",29.4612058,79.6558319
"L16584044",29.4403742,79.4121633
"L17952949",29.424152,79.425271
"L16600831",29.3745667,79.5320353
"L16583902",29.3957565,79.6918979
"L17519983",29.4232645,79.4261722
"L16600832",29.3746409,79.5320435
"L16698223",29.3613252,79.5307374
"L19952434",29.2861886,79.3496653
"L16705458",29.3593335,79.477694
"L16754739",29.422815,79.4058267
"L16748022",29.3025442,79.3420933
"L16630808",29.4120586,79.4505018
"L16747076",29.4292347,79.4243314
"L16581347",29.3602675,79.5305958
"L16581275",29.3909308,79.5407801
"L16581266",29.3909723,79.5407545
"L17761008",29.4397992,79.4207608
"L16573662",29.3682062,79.575921
"L16735918",29.478465,79.147955
"L16653120",29.4582164,79.3859901
"L16532559",29.220925,79.523651
"L16573923",29.3667707,79.5835923
"L16630790",29.364439,79.5862484
"L16630836",29.3649626,79.5350718
"L16590093",29.4392863,79.6550957
"L16630873",29.3546767,79.5272827
"L16573721",29.9248609,78.7143561
"L17519870",29.5288165,78.7748373
"L16735990",30.0750605,78.374437
"L16836154",29.4356226,78.916989
"L16836160",29.4357203,78.9168187
"L16522414",29.8323244,78.6575015
"L16681226",30.037561,78.342216
"L17952926",29.530022,78.775598
"L16730612",30.0645426,78.5194085
"L16601996",30.1164214,78.3104268
"L16583187",30.1163394,78.3119193
"L16637133",30.1179145,79.0064484
"L17263482",30.2402808,78.8620285
"L16587515",30.0635022,80.2113007
"L16575172",30.0387405,80.2438632
"L16585638",30.0635424,80.2117047
"L16606446",30.0569775,80.2242577
"L16575042",30.0498471,80.2242681
"L16576283",30.0458044,80.2299533
"L16576361",30.0547582,80.2140704
"L16576320",30.0482941,80.2015792
"L16575248",30.0484893,80.2117275
"L16585741",30.0627244,80.2013862
"L16576335",30.0501287,80.2065924
"L16585619",30.0622529,80.2098001
"L16587458",30.0635773,80.2067453
"L16587483",30.0645388,80.2077511
"L12563424",30.0613322,80.2150752
"L16587532",30.0606479,80.2189771
"L16631082",30.0618557,80.2050617
"L16639752",29.6824163,80.0909569
"L16585214",30.0530604,80.203524
"L16575186",30.037647,80.2007005
"L16702274",30.2399641,80.9758439
"L16585667",30.0644698,80.2100114
"L16587497",30.0645206,80.2099741
"L16615841",30.0539934,80.2087737
"L16575266",30.0519703,80.2090953
"L16874002",30.0552308,80.2265564
"L16696119",30.0611686,80.2162407
"L16736122",29.7500351,80.3753586
"L16615854",30.0403433,80.1539406
"L16785429",30.7187419,79.071386
"L17263581",30.3771499,78.9690275
"L17263562",30.6535591,79.0193104
"L16735781",30.2217954,78.8020824
"L16724006",30.423116,78.249467
"L16722560",30.423297,78.249
"L16582041",30.404,78.386
"L16615935",30.1312845,78.3290731
"L16695360",30.3100317,78.41077
"L16645292",30.5717572,78.8667676
"L16624230",30.1277695,78.3830607
"L16663071",30.141676,78.350495
"L16663103",30.159949,78.328871
"L16652493",30.118343,78.305992
"L16645540",30.140574,78.393449
"L16723892",30.411431,78.28853
"L16626317",30.4268433,78.3037817
"L16775286",30.2390642,78.7151708
"L16622798",30.118457,78.30559
"L16565942",30.4130779,78.4542338
"L16785440",30.4059752,78.6127292
"L16630962",30.3810333,78.292645
"L16766993",30.118522,78.307058
"L16645300",30.5892915,78.8636566
"L16623432",29.3220726,78.9344304
"L16760783",31.1532758,78.1640711
"L16601750",30.8422512,78.6049168
"L16760778",31.1500909,78.1177326
"L16777291",31.0599418,78.1968584
"L16760821",31.1299732,78.0482503
"L16777263",31.0570576,78.1799152
"L16688545",30.8449252,78.5980495
"L16760807",31.1315738,78.0766794
"L16623615",31.0301256,78.8723211
"L16623211",31.044323,78.790123
"L16688625",30.8183244,78.6186559
"L16574227",30.8404913,78.6099531
"L16583706",30.8424125,78.6024839
"L16760786",31.1541438,78.0980539
"L16777417",31.0728917,78.1906612
"L16614787",31.01676,78.7132325
"L16614793",31.0315108,78.8666817
"L16776639",31.0529334,78.1938586
"L16637622",30.8499055,78.6380034
"L16695682",31.0417627,78.7781635
"L16754511",31.0399231,78.739063
"L16695659",30.9149754,78.958247
"L17561182",30.7560396,78.4569694
"L16604292",30.8419859,78.6021318
"L16623619",31.0321723,78.7179516
"L16688023",26.184413,81.715026
"L16573724",27.1594235,77.8851072
"L16601778",26.7695681,78.6483446
"L16544287",26.764008,78.6173705
"L16722361",27.2344422,77.8916255
"L16662612",26.7735333,78.6371295
"L16572636",27.2565417,77.7815458
"L16572390",27.2370933,77.8103158
"L16572339",27.1429817,77.82381
"L16662232",26.7696767,78.6416436
"L16701704",27.23357,77.8888325
"L16573925",26.9012705,77.6806369
"L16743010",27.2516446,77.9046068
"L16520773",27.1517998,78.0507817
"L16534325",27.18265,77.7432161
"L16573252",27.2251475,78.0371433
"L16572312",27.142935,77.823675
"L16718786",27.161595,77.9705817
"L16799272",26.7811494,78.6544037
"L16573113",27.218574,77.936955
"L16536794",25.394687,81.9111463
"L16543080",25.4020185,81.9010744
"L16551012",25.398632,81.9002648
"L16551070",25.4654587,81.8222129
"L16662836",25.4068494,81.9095527
"L16524648",25.4593939,81.8322659
"L16720756",25.3952836,81.9380839
"L16602024",25.445144,81.813717
"L16581330",25.501397,81.852006
"L16582581",25.50083,81.8480973
"L18806330",25.4655457,81.7972533
"L16590760",25.392644,81.9059196
"L16685304",25.464257,81.857477
"L16615810",25.445086,81.813512
"L16601820",26.4475018,82.5594932
"L16695533",27.5372383,81.5639874
"L16710115",29.7336725,78.2860708
"L16710133",26.7832267,82.4230233
"L16652312",28.3993563,77.8247144
"L16753960",25.2737038,83.1101729
"L16735651",26.6187167,83.6751333
"L16778018",26.7887909,79.0182237
"L16753928",27.2135869,78.2144614
"L16777920",27.1466013,78.3895229
"L16703954",26.7880406,82.1798419
"L16631272",26.7538731,82.1561473
"L16768167",26.7851843,82.1743817
"L16601541",26.7952435,82.2291335
"L16551940",26.7914591,82.2310071
"L16696162",26.7294844,82.0147882
"L16573030",28.5198933,77.386545
"L16557765",28.554855,77.3195733
"L16586108",28.5711867,77.3078798
"L16557723",28.5517667,77.3184133
"L16557846",28.5574733,77.31796
"L16812903",28.1533583,77.5708242
"L16557943",28.5605999,77.3161118
"L17062958",28.514825,77.403454
"L16284082",28.570559,77.333764
"L16615100",28.570157,77.333925
"L16543242",28.536352,77.3400677
"L16533546",28.5685574,77.3206303
"L16558031",28.5527719,77.3200735
"L16729387",28.672299,77.450332
"L16687833",28.7006839,77.4040738
"L16565912",28.7717998,78.0964131
"L16589315",25.2680017,78.5012029
"L16681984",29.0416221,78.542146
"L16923303",26.5633204,80.1077303
"L16721186",26.9986025,79.4534172
"L16641086",26.473064,80.2516777
"L16688017",26.4546232,80.351761
"L16775869",27.8106677,80.0789719
"L16720301",27.9474897,80.7834712
"L17519814",26.8390585,80.9940541
"L16605485",28.9735961,77.7428148
"L16645290",29.0035834,77.7099564
"L16665742",29.00263,77.7092417
"L16698068",29.0026257,77.7101766
"L16696535",28.9738545,77.7430877
"L14326323",27.3477778,83.6656667
"L16720082",28.8842205,78.8373894
"L16542841",28.8559177,78.7732061
"L16748096",26.9932131,78.9925719
"L16652788",26.947525,78.9803516
"L16721329",26.9916432,78.9886068
"L15161521",27.24326,77.7737457
"L16574015",27.3100891,77.6351307
"L16573617",27.3535168,77.5902203
"L16718781",27.3109167,77.7960217
"L16573883",27.3422776,77.6076182
"L16574256",27.2843837,77.6166916
"L16572487",27.266377,77.80912
"L16573731",27.3522986,77.601345
"L16573989",27.3251963,77.623838
"L16574006",27.299482,77.6184709
"L17263607",27.6170428,77.5824879
"L16663150",27.829712,77.7249464
"L16787381",30.1804229,77.8797823
"L16787415",30.1857742,77.8839718
"L16704766",30.1794572,77.8875691
"L16551498",26.6376532,80.4077996
"L16662217",25.31311,83.0164
"L16646993",25.2647698,82.9737066
"L16663046",29.1367226,78.9284754
"L16663218",29.4468619,78.8947374
"L16787360",26.7522642,89.5911187
"L16646962",26.554665,89.40655
"L16630382",26.5401424,89.5659889
"L16776016",26.7652099,89.5987885
"L16630454",26.5049518,89.526117
"L16776018",26.7641122,89.5868607
"L16785674",26.7006621,89.6147107
"L16573580",26.8136612,89.1900489
"L16638370",23.913002,87.5290355
"L16546139",23.4723801,87.2941094
"L16607892",23.1024755,86.8605232
"L16603465",23.4719488,87.2059322
"L17472066",23.4687976,87.2317917
"L16644935",22.7397034,87.0832409
"L17136691",23.5240167,87.1515208
"L16767759",22.9536298,87.2595008
"L16775312",26.994633,88.284342
"L16661966",26.6822061,88.3675555
"L16923634",26.9314445,88.4115391
"L16653588",26.900333,88.298318
"L16637629",26.830631,88.329987
"L16653696",26.841394,88.3428773
"L16682892",27.0123857,88.1983006
"L16622871",26.6840796,88.3239047
"L14841460",26.887896,88.288408
"L20408348",27.0072007,88.2862916
"L16696315",27.0929036,88.0132043
"L16522623",26.7095156,88.4326721
"L16630860",27.0484823,88.267732
"L16581946",26.806217,88.2812867
