"timegroups","COMMON.NAME","timegroupsf","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_std_comb","mean_std_comb","rci_std_comb"
2017,"Andaman Shama","2017",0.099239692730357,0.142013064754256,0.185013297058998,73.9725481341148,185.429771660638,208210466.143222,76.9767050384694,115.110036383164,189.383996143407,NA,NA,NA,76.9767050384694,115.110036383164,189.383996143407
2018,"Andaman Shama","2018",0.107142932763228,0.14548853824585,0.190675435786228,78.4508598584026,189.399331864265,223311265.617165,81.1930440904025,117.171039643684,187.066345879174,NA,NA,NA,81.1930440904025,117.171039643684,187.066345879174
2019,"Andaman Shama","2019",0.0962716562579442,0.128818623587324,0.172286808362768,69.987715763568,168.72340957293,194286970.028382,72.2549183585698,105.19036193171,171.572724650306,NA,NA,NA,72.2549183585698,105.19036193171,171.572724650306
2020,"Andaman Shama","2020",0.122314933305805,0.161684515758083,0.208442758497128,87.4663049019328,214.078274929042,241888929.014219,91.5883570022039,132.042556462893,208.700581649189,NA,NA,NA,91.5883570022039,132.042556462893,208.700581649189
2021,"Andaman Shama","2021",0.15755238051189,0.205258610701987,0.256676176620783,110.652580759205,267.76086987583,322950647.860745,117.008904018634,166.721302201893,267.053834366984,NA,NA,NA,117.008904018634,166.721302201893,267.053834366984
2022,"Andaman Shama","2022",0.1216807775375,0.157934038354026,0.200899954301975,85.9238098646789,206.349257339539,238037521.708641,90.848454757037,128.852789370597,204.198295281967,NA,NA,NA,90.848454757037,128.852789370597,204.198295281967
2023,"Andaman Shama","2023",0.0973579628130353,0.12783087182466,0.164253802443796,69.7412865086021,167.494552573121,192476183.843588,73.4830068719126,104.341808494702,165.633224485749,NA,NA,NA,73.4830068719126,104.341808494702,165.633224485749
2024,"Andaman Shama","2024",0.100446206439464,0.128359649426663,0.163783410409023,70.2148709223886,169.593472505168,195284681.097539,73.6099970662402,104.853691523112,164.150777375209,NA,NA,NA,73.6099970662402,104.853691523112,164.150777375209
2025,"Andaman Shama","2025",0.093467761754775,0.121737703882467,0.157417673248501,66.172274357955,159.836075069515,187307741.902458,70.0675794562081,100.106214861827,154.627315005079,NA,NA,NA,70.0675794562081,100.106214861827,154.627315005079
2026,"Andaman Shama","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8474920872748,116.355140399299,144.868343026582,92.8474920872748,116.355140399299,144.868343026582
2027,"Andaman Shama","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0076665416368,116.352482016106,149.199269814705,90.0076665416368,116.352482016106,149.199269814705
2028,"Andaman Shama","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4909503081654,116.283369322803,153.851599714486,87.4909503081654,116.283369322803,153.851599714486
2029,"Andaman Shama","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7785509960301,116.247890993383,158.805900898196,84.7785509960301,116.247890993383,158.805900898196
2030,"Andaman Shama","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2773831142569,116.2943261169,164.029854302347,82.2773831142569,116.2943261169,164.029854302347
2031,"Andaman Shama","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8240009471207,116.290835212817,169.194520812658,79.8240009471207,116.290835212817,169.194520812658
2032,"Andaman Shama","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3313632586425,116.393203224817,174.75121096397,77.3313632586425,116.393203224817,174.75121096397
2033,"Andaman Shama","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9548750783257,116.474601082971,180.551196332575,74.9548750783257,116.474601082971,180.551196332575
1988,"Andaman Flowerpecker","before 2000",0.0931843116254039,0.189438603418897,0.325925351860533,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"Andaman Flowerpecker","2000-2006",0.0627467407530662,0.156664293532437,0.274654845690682,31.8684731599643,81.9537178961255,199.890314048559,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Andaman Flowerpecker","2007-2010",0.188226330056364,0.302317137674542,0.441753040910111,78.5266705605905,157.443864843007,346.415376058208,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Andaman Flowerpecker","2011-2012",0.155740960123401,0.217207117104387,0.284254035523219,62.7668133486616,113.149949417998,250.103004601205,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Andaman Flowerpecker","2013",0.157523674751443,0.25096824918383,0.361662890399537,67.0508948367017,128.909686452635,311.057987842044,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Andaman Flowerpecker","2014",0.106018373346208,0.155822869379561,0.21456982275259,43.431718439207,81.7483330871283,169.855009917733,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Andaman Flowerpecker","2015",0.16332106642346,0.222095656970978,0.285768719011576,66.7445820130537,115.062528480953,245.124420804028,100,100,100,NA,NA,NA,100,100,100
2016,"Andaman Flowerpecker","2016",0.186379269378761,0.23530232303368,0.292831013548166,72.209875817044,122.447527039897,260.979830760129,80.0547596529821,105.037084732565,141.355132199758,NA,NA,NA,80.0547596529821,105.037084732565,141.355132199758
2017,"Andaman Flowerpecker","2017",0.195028170739227,0.242868691064794,0.295294943856788,73.734357839634,127.775842539524,261.34392358783,83.4392283363693,109.350583905797,147.588298798728,NA,NA,NA,83.4392283363693,109.350583905797,147.588298798728
2018,"Andaman Flowerpecker","2018",0.167212088789536,0.206431456540983,0.24809399413708,63.4077455992572,109.284815562635,226.364266043879,72.0116986572537,92.7592940989068,122.425072865702,NA,NA,NA,72.0116986572537,92.7592940989068,122.425072865702
2019,"Andaman Flowerpecker","2019",0.149440909564353,0.18505923675164,0.224528855188859,55.9830812970114,96.5247507920955,201.288290514146,64.3698617468297,82.5725813792378,110.399070053596,NA,NA,NA,64.3698617468297,82.5725813792378,110.399070053596
2020,"Andaman Flowerpecker","2020",0.205270036468658,0.24556455253742,0.292798057311478,75.7292603458384,128.963179155461,261.783606313089,85.639659732087,110.125608812806,144.909695007067,NA,NA,NA,85.639659732087,110.125608812806,144.909695007067
2021,"Andaman Flowerpecker","2021",0.200229640637892,0.239117751224059,0.279079399018384,74.4411481272373,124.831236748302,261.242503456631,84.6403995158132,106.899045778741,140.484430756647,NA,NA,NA,84.6403995158132,106.899045778741,140.484430756647
2022,"Andaman Flowerpecker","2022",0.213121017379896,0.25571250143129,0.297654567197258,79.7370303639951,132.642282938165,277.782660219025,90.843169262123,114.404225532637,150.612941721783,NA,NA,NA,90.843169262123,114.404225532637,150.612941721783
2023,"Andaman Flowerpecker","2023",0.171553672199333,0.205028556978618,0.239479783896566,64.3813429975326,107.007554111596,216.885076816648,72.3815314952133,91.4377563982358,120.900172252498,NA,NA,NA,72.3815314952133,91.4377563982358,120.900172252498
2024,"Andaman Flowerpecker","2024",0.174811954372017,0.207282140716192,0.24123265486156,64.5814443099393,107.965458659131,225.922973391121,74.3076521707062,92.9805843244803,121.821763904875,NA,NA,NA,74.3076521707062,92.9805843244803,121.821763904875
2025,"Andaman Flowerpecker","2025",0.165834050418213,0.197767811451743,0.231507741599283,61.2195692192821,103.378294485705,219.875847535903,69.8266121087138,88.3680016411814,116.345718407219,NA,NA,NA,69.8266121087138,88.3680016411814,116.345718407219
2026,"Andaman Flowerpecker","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,81.0280249352913,93.9319688743136,108.902619592457,81.0280249352913,93.9319688743136,108.902619592457
2027,"Andaman Flowerpecker","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9223103470322,93.2175521614951,109.975805189675,78.9223103470322,93.2175521614951,109.975805189675
2028,"Andaman Flowerpecker","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,76.732903053436,92.4421074530759,111.215801097825,76.732903053436,92.4421074530759,111.215801097825
2029,"Andaman Flowerpecker","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6523569207508,91.5316478026056,112.413756829887,74.6523569207508,91.5316478026056,112.413756829887
2030,"Andaman Flowerpecker","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4981617050664,90.6278477175289,113.508328416549,72.4981617050664,90.6278477175289,113.508328416549
