"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10","currentslopelci11","currentslopemean11","currentsloperci11"
"Rock Pigeon",-0.816460643151062,1.12569575997798,3.06785216310702,-1.15876870512213,0.610141476624532,2.3790516583712,-0.923363489032852,0.850684727649284,2.62473294433142,-0.846736363062194,0.69856979943001,2.24387596192221,-0.746272492109876,0.951370834716857,2.64901416154359,-0.233691961262054,0.927846233476177,2.08938442821441,-0.758793847570207,0.841900262678805,2.44259437292782,-0.813692047050745,0.925513982824178,2.6647200126991,-0.671729199102854,1.07952808704133,2.83078537318551,-0.664842836390499,1.15261655831483,2.97007595302017,-0.822520851129316,1.12713791020147,3.07679667153225
"Hill Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snow Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon",-9.53321552369508,2.28635950964974,14.1059345429946,-7.69874995432481,3.72022156765171,15.1391930896282,-7.31313376103213,3.64020432684342,14.593542414719,-4.33100567277907,5.27551173633821,14.8820291454555,-6.10403917851635,3.25989699305184,12.62383316462,-6.44665577816088,3.94561453284531,14.3378848438515,-4.91159690131459,2.97233402432741,10.8562649499694,-5.84144552799967,4.60767754988907,15.0568006277778,-5.60727583885345,5.06390793475581,15.7350917083651,-8.46907019633844,2.75652679171639,13.9821237797712,-5.78602495818871,5.97073509289841,17.7274951439855
"Pale-capped Pigeon",-1866775678241.56,301653630.639962,1867378985502.84,-1751017388529.78,369667161.631092,1751756722853.04,-1663134884046.93,425379317.24175,1663985642681.41,-1651455478419.9,671184095.262971,1652797846610.43,-1210637911679.68,918981051.885909,1212475873783.46,-1488444211269.91,643798010.747493,1489731807291.4,-1626680965392.95,631146661.279418,1627943258715.51,-1579662737574.3,550346976.286073,1580763431526.88,-1697482829267.46,696834294.814504,1698876497857.09,-1640702306290.96,653658791.924765,1642009623874.81,-1545915007701.84,1049041751.20497,1548013091204.25
"Andaman Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Turtle-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
