"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Indian Vulture","Gyps indicus","indvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Indian Vulture","Gyps indicus","Indian Vulture","Gyps indicus","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"Indian Vulture","Gyps indicus","avibase-C255F69A",1,13.4,1,0.971954803,428,"X","X","X",103,0.223300970873786,0.317961165048544,0.485436893203884,7.58252427184466,1.04859454156782,61.3527881013166,82.2970517495013,110.237826171037,59.1582171858509,82.4685762158406,115.262668020612,57.0385097536796,82.7246703024907,120.285463355891,54.9881507627128,83.0649758681143,125.505723072302,52.9932139007356,83.3303362971114,131.122213858943,50.9953489674236,83.6118287732796,137.14979485801,49.0864196222093,83.9438159723159,143.292183522521,47.2344575253864,84.2422053818081,149.976477703642,NA,NA,NA,-89.3198598852653,-87.4696261549427,-85.2367859288273,-0.654697007693857,0.0127042613086547,0.680105530311167,282975,283474,283973,"Rapid Decline","Stable",NA,"Moderate","Rapid Decline","Rapid Decline",NA,"High"
"Slender-billed Vulture","Gyps tenuirostris","slbvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",1,NA,NA,"Slender-billed Vulture","Gyps tenuirostris","Slender-billed Vulture","Gyps tenuirostris","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"Slender-billed Vulture","Gyps tenuirostris","avibase-11324DC8",1,13.42,1,0.20720409,429,"","","X",18,0.333333333333333,0.173611111111111,0.111111111111111,6.38888888888889,1.49604261315081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29503,29836,30169,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Eurasian Griffon","Gyps fulvus","eurgri1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Griffon Vulture","Gyps fulvus","Griffon Vulture","Gyps fulvus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Griffon Vulture","Gyps fulvus","avibase-5D1987CE",1,14.02,1,0.082819957,430,"","X","X",81,0.148148148148148,0.262345679012346,0.407407407407407,7.66666666666667,1.0068542871516,14.5731554986094,20.0479210146505,27.8380640904648,12.4490295626545,17.8586420987363,25.8718525786626,10.6035688597976,15.9047217770727,24.0942015556073,9.03470470651484,14.1668883506998,22.4721412023142,7.70250815712481,12.6046938569977,20.9695793692442,6.55785005976889,11.2240847746091,19.5706319495785,5.57244176527369,9.99369932341019,18.2350028775788,4.75048537008908,8.89512213764792,17.0578543078144,NA,NA,NA,NA,NA,NA,-8.50166669114833,-5.61424885696547,-2.72683102278261,248944,249564,250184,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Low"
"Nicobar Serpent-Eagle","Spilornis klossi","nicsee1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Serpent-Eagle","Spilornis klossi","Great Nicobar Serpent-eagle","Spilornis klossi","Endangered","Schedule-I","Appendix II","",NA,"Great Nicobar Serpent Eagle","Spilornis klossi","avibase-827AE888",1,9.3,1,1,431,"","","X",3,0.333333333333333,0.333333333333333,0.333333333333333,2.33333333333333,1.30666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,818,845,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"Moderate"
"Crested Serpent-Eagle","Spilornis cheela","crseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Crested Serpent-Eagle","Spilornis cheela","Crested Serpent-eagle","Spilornis cheela","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Crested Serpent Eagle","Spilornis cheela","avibase-3EEEE78A",1,8.12,4,0.271842028,432,"X","X","X",428,0.158878504672897,0.441296728971963,0.55607476635514,5.47196261682243,0.408913225429439,70.9088950833812,78.1271663073206,86.0408792829405,69.1831007014693,77.2332840611589,86.1033208078004,67.5091354798685,76.3245743691308,86.2573996248684,65.8500505897683,75.4745551345616,86.4229406388446,64.2363696547733,74.6377747408106,86.565637572624,62.6509901280524,73.8223721553043,86.7743265450921,61.0842629501677,72.988808624481,86.9771575975211,59.551870644512,72.1320233671016,87.1772916673149,NA,NA,NA,10.750832088922,21.285856386639,32.882588343459,-3.42352589368593,-1.54874860628924,0.326028681107438,1323936,1324411,1324886,"Trend Inconclusive","Stable",NA,"Low","Trend Inconclusive","Decline",NA,"Moderate"
"Andaman Serpent-Eagle","Spilornis elgini","anseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Serpent-Eagle","Spilornis elgini","Andaman Serpent-eagle","Spilornis elgini","Vulnerable","Schedule-I","Appendix II","",NA,"Andaman Serpent Eagle","Spilornis elgini","avibase-FEADBB9B",1,9.17,1,1,433,"","","X",5,NA,0.36,NA,4,3.45093610488517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5284,5288,5292,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Short-toed Snake-Eagle","Circaetus gallicus","shteag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Short-toed Snake-Eagle","Circaetus gallicus","Short-toed Snake-eagle","Circaetus gallicus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Short-toed Snake Eagle","Circaetus gallicus","avibase-8372FFBA",1,11.72,1,0.106097228,434,"X","X","X",257,0.0778210116731518,0.263618677042802,0.389105058365759,6.284046692607,0.549340852016071,50.7877069990068,57.486585422517,65.2178934066937,47.01435732039,54.1188354427872,62.4379321449552,43.5201801057246,50.9333744512998,59.7546799521163,40.208824831943,48.0038177624254,57.2499362590448,37.1833247033211,45.2184205831171,54.8468329758904,34.3713390575334,42.5544888960134,52.5441093778639,31.7375302648128,40.011684028326,50.3737685526836,29.3322756344889,37.6786757574079,48.2754233747913,NA,NA,NA,-77.9472726878543,-74.6425080415853,-70.9645420369875,-2.49549021183926,-1.90300141599885,-1.31051262015844,1444407,1445117,1445827,"Rapid Decline","Decline",NA,"Moderate","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Legge's Hawk-Eagle","Nisaetus kelaarti","mouhae2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","Yes","No","Western Ghats & Sri Lanka","Forest","Resident",NA,NA,NA,"Legge's Hawk-Eagle","Nisaetus kelaarti","Not at species rank","Nisaetus nipalensis kelaarti","Not recognized","Schedule-II","Appendix II","",NA,"Legge's Hawk-Eagle","Nisaetus kelaarti","avibase-38856722",1,11.23,1,NA,435,"","","X",35,0.0285714285714286,0.246428571428571,0.342857142857143,10.3142857142857,1.95302287568302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58891,59270,59649,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Mountain Hawk-Eagle","Nisaetus nipalensis","mouhae1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Mountain Hawk-Eagle","Nisaetus nipalensis","Mountain Hawk-eagle","Nisaetus nipalensis","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"Mountain Hawk-Eagle","Nisaetus nipalensis","avibase-9EA9701E",1,11.23,1,0.134679459,436,"","","",60,0.133333333333333,0.283333333333333,0.4,6.01666666666667,0.869692323888026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141388,141786,142184,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Changeable Hawk-Eagle","Nisaetus cirrhatus","y00839","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Changeable Hawk-Eagle","Nisaetus cirrhatus","Changeable Hawk-eagle","Nisaetus cirrhatus","Least Concern","Schedule-I","Appendix II","",NA,"Changeable Hawk-Eagle","Nisaetus cirrhatus","avibase-2C0FA6E3",1,10.28,3,0.406839482,437,"X","X","X",241,0.145228215767635,0.386929460580913,0.572614107883817,6.99170124481328,0.594425001972776,73.8476842269373,86.4494813928677,101.258948389952,71.1089354005563,85.0387007278818,101.796113070029,68.4462328983662,83.6040798044018,102.316754457999,65.8539295377668,82.2959179336485,102.924815480351,63.3965872192242,80.9462754818151,103.546715447715,61.0325668778098,79.5720768706662,104.135307232194,58.6697915756972,78.1833100471844,104.753795688571,56.4525981436428,76.9097536764862,105.311113681505,NA,NA,NA,11.81784934003,30.608075139273,57.293785451133,-4.40227914506875,-1.68707447121329,1.02813020264217,651889,652418,652947,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Trend Inconclusive",NA,"Low"
"Rufous-bellied Eagle","Lophotriorchis kienerii","rubeag2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Rufous-bellied Eagle","Lophotriorchis kienerii","Rufous-bellied Eagle","Lophotriorchis kienerii","Near Threatened","Schedule-I","Appendix II","",NA,"Rufous-bellied Eagle","Lophotriorchis kienerii","avibase-BEB2A9A8",1,9.02,1,0.070132851,438,"","X","X",91,0.131868131868132,0.288461538461538,0.43956043956044,8.41758241758242,1.01124293885981,64.3568178223724,90.017699989298,126.661621258518,61.315823203224,89.7818220960227,131.87675781579,58.271795363661,89.4153399054156,137.909253832398,55.385458275125,89.1950875243982,144.135857183936,52.7420903542872,88.8700415135002,150.232333330524,50.1224295689903,88.478008089683,157.2218273753,47.6352160943947,88.3569591230256,164.285432572628,45.2076121919754,88.294708797813,171.890632136341,NA,NA,NA,NA,NA,NA,-4.23871287545358,-0.291226685077578,3.65625950529842,167819,167819,167819,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Black Eagle","Ictinaetus malaiensis","blaeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Black Eagle","Ictinaetus malaiensis","Black Eagle","Ictinaetus malaiensis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Black Eagle","Ictinaetus malaiensis","avibase-28D7E7CC",1,9.51,1,0.216764514,439,"X","X","X",194,0.134020618556701,0.339561855670103,0.45360824742268,7.06701030927835,0.650808437676389,69.8228661212105,79.8051053462559,91.4412444631471,67.3289781464118,78.4092928603883,91.397045323109,64.9612724247107,77.126188208938,91.3773543055416,62.5884550136721,75.711483706025,91.4117017427596,60.3968612511127,74.4671259692321,91.6193268534719,58.1349540121982,73.1679048126625,91.7673003454815,55.9961068242584,71.8028310393461,91.9606710189779,53.9933810649977,70.5687745532115,91.9687411060906,NA,NA,NA,-44.3027595940922,-31.4274774769479,-13.6911595026184,-3.62583911944675,-1.71627909953482,0.193280920377117,627758,628270,628782,"Trend Inconclusive","Stable",NA,"Moderate","Stable","Decline",NA,"Low"
"Indian Spotted Eagle","Clanga hastata","inseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Within-India Migrant",1,NA,NA,"Indian Spotted Eagle","Clanga hastata","Indian Spotted Eagle","Clanga hastata","Near Threatened","Schedule-I","Appendix II","",NA,"Indian Spotted Eagle","Clanga hastata","avibase-3A985C9F",1,9.62,1,0.890102817,440,"","X","X",61,0.147540983606557,0.276639344262295,0.344262295081967,6.63934426229508,1.19918504979853,62.5403994775983,94.9033862411039,144.85929801949,60.4850472699157,97.2639203514391,156.993735356772,58.528386681019,99.5216435552682,169.958019270285,56.1604864384268,101.957298396592,184.618638376748,54.2076811163828,104.467992728458,200.72983886046,52.4081628849076,107.095001422168,217.844646999216,50.5524251661967,109.359477220299,236.351790573579,48.6585036229322,112.081509551529,257.148160837991,NA,NA,NA,NA,NA,NA,-3.06024492118918,2.37531615291878,7.81087722702675,273021,273021,273021,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Greater Spotted Eagle","Clanga clanga","grseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Greater Spotted Eagle","Clanga clanga","Greater Spotted Eagle","Clanga clanga","Vulnerable","Schedule-I","Appendix II","Appendix I",NA,"Greater Spotted Eagle","Clanga clanga","avibase-BAC4CA22",1,10.07,1,0.07512828,441,"X","X","X",114,0.105263157894737,0.320175438596491,0.482456140350877,6.57894736842105,0.888264010060347,90.586969302533,110.678019137292,135.437685824069,89.6188075385627,112.634856400907,141.711838406089,88.5669473102606,114.574059551851,147.887798926428,87.5491102521025,116.519368048652,154.897356101616,86.5749647665769,118.521876028556,162.487932936324,85.5367081492673,120.443082327434,170.205764696006,84.4965685326865,122.414106536263,178.37598501304,83.4819717720932,124.417181622208,186.989313604059,NA,NA,NA,55.120182979378,98.257118430065,168.373338249841,-2.21127162484212,2.77850635360454,7.76828433205119,614446,614977,615508,"Increase","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Booted Eagle","Hieraaetus pennatus","booeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Booted Eagle","Hieraaetus pennatus","Booted Eagle","Hieraaetus pennatus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Booted Eagle","Hieraaetus pennatus","avibase-4B8CC285",1,6.53,1,0.078998913,442,"X","X","X",217,0.0829493087557604,0.304723502304147,0.410138248847926,6.71428571428571,0.601491574916341,63.7677570125872,73.848638858681,85.524854743333,60.9535416644128,71.9110982917218,85.0796435355941,58.2344390223872,69.9297389776638,84.5769740550365,55.5787904442133,68.1975134656817,84.0114184189109,53.0991300375609,66.4240674176639,83.5814206301467,50.6191677925537,64.7081297003534,83.2018849333313,48.168847543618,63.1047540461792,82.9015438710546,45.982540596204,61.5448895096439,82.4896135584196,NA,NA,NA,108.48064799171,169.932878148268,267.562468697266,-21.795623543193,-11.3419824060763,-0.888341268959542,1334074,1334762,1335450,"Rapid Increase","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Steppe Eagle","Aquila nipalensis","steeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Steppe Eagle","Aquila nipalensis","Steppe Eagle","Aquila nipalensis","Endangered","Schedule-I","Appendix II","Appendix I",NA,"Steppe Eagle","Aquila nipalensis","avibase-A635F565",1,13.27,2,0.098318497,443,"X","X","X",119,0.117647058823529,0.316176470588235,0.46218487394958,5.89915966386555,0.695632259329967,98.1490926210088,122.672194489091,153.543478992884,96.481791499632,124.061144805693,160.119793705882,94.5744330565264,125.710454004534,167.021542904543,92.5410275692452,127.276575122062,174.230577912474,90.8699059870561,128.783064312236,181.837410363731,89.0843645863524,130.353563651425,190.168736835562,87.3118173704365,131.870023090705,198.858423965387,85.5315259959558,133.34007104396,207.737683371166,NA,NA,NA,-47.3582395763634,-35.013235296729,-19.2405498969578,-1.84692123589939,0.6557125983033,3.15834643250599,465078,465519,465960,"Trend Inconclusive","Stable",NA,"Moderate","Stable","Trend Inconclusive",NA,"Low"
"Imperial Eagle","Aquila heliaca","impeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Imperial Eagle","Aquila heliaca","Eastern Imperial Eagle","Aquila heliaca","Vulnerable","Schedule-I","Appendix I","Appendix I",NA,"Eastern Imperial Eagle","Aquila heliaca","avibase-469DCF57",1,16.53,1,0.041263671,444,"","","",41,0.121951219512195,0.338414634146341,0.536585365853659,5.29268292682927,1.04084075748931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137561,137988,138415,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Tawny Eagle","Aquila rapax","taweag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Tawny Eagle","Aquila rapax","Tawny Eagle","Aquila rapax","Vulnerable","Schedule-I","Appendix II","Appendix II",NA,"Tawny Eagle","Aquila rapax","avibase-F6D547B2",1,14.25,1,0.119234533,445,"","","",37,0.243243243243243,0.22972972972973,0.324324324324324,6.32432432432432,1.41283331609222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113780,114280,114780,NA,NA,NA,"High",NA,NA,NA,NA
"Golden Eagle","Aquila chrysaetos","goleag","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Local Migrant & Winter Migrant",NA,NA,NA,"Golden Eagle","Aquila chrysaetos","Golden Eagle","Aquila chrysaetos","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Golden Eagle","Aquila chrysaetos","avibase-5F8E7CA8",1,18.86,1,0.004886929,446,"","","",67,0.149253731343284,0.292910447761194,0.582089552238806,5.25373134328358,0.729568175907282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92646,93221,93796,NA,NA,NA,"Low",NA,NA,NA,NA
"Bonelli's Eagle","Aquila fasciata","boneag2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Bonelli's Eagle","Aquila fasciata","Bonelli's Eagle","Aquila fasciata","Least Concern","Schedule-I","Appendix II","",NA,"Bonelli's Eagle","Aquila fasciata","avibase-05F11441",1,11.46,1,0.366021832,447,"X","X","X",194,0.0618556701030928,0.258376288659794,0.381443298969072,6.78350515463918,0.704903433882976,66.7962851171245,83.4115532727823,104.113694881162,64.4770410919867,82.8411467802967,106.513920850698,62.1385680567242,82.3472023295726,109.112996213665,59.8764802108857,81.9301260151549,111.823412643752,57.738437617787,81.4824542037714,114.583699931252,55.6528535582582,80.9886282380057,117.577596786086,53.5684653019726,80.5500167589397,120.839029962139,51.5795530347358,80.1185930870217,124.167318618617,NA,NA,NA,-47.1149568371607,-36.5211861872572,-22.8605662722051,-2.71977836924315,-0.377464251381709,1.96484986647973,645296,645296,645296,"Trend Inconclusive","Stable",NA,"Moderate","Stable","Decline",NA,"Low"
"Crested Goshawk","Lophospiza trivirgata","cregos1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Crested Goshawk","Lophospiza trivirgata","Crested Goshawk","Accipiter trivirgatus","Least Concern","Schedule-I","Appendix II","",NA,"Crested Goshawk","Lophospiza trivirgata","avibase-0D4EE0EB",1,6.07,2,0.139060009,448,"X","X","X",119,0.100840336134454,0.310924369747899,0.478991596638655,7.05882352941176,0.892036671608417,108.761207524793,130.583201524281,156.154574696358,109.341428708071,134.152704340063,164.762755416904,109.758807069373,138.010230907782,173.706289004692,110.089616847948,141.947957830384,183.212813252251,110.523944870796,146.123656778029,194.10229462204,110.92123933342,150.453968868909,204.759534197199,111.228159058742,154.725355191237,216.395844728079,111.613124519436,159.398103201921,229.281165695399,NA,NA,NA,-6.3774758840066,24.386383024379,77.473630878253,-0.125518912995017,3.39880772980952,6.92313437261405,261243,261777,262311,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Besra","Tachyspiza virgata","besra1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Besra","Tachyspiza virgata","Besra","Accipiter virgatus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Besra","Tachyspiza virgata","avibase-A59A2D4D",1,4,3,0.159213219,449,"","","",93,0.150537634408602,0.161290322580645,0.247311827956989,8.45161290322581,1.04819125153159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190617,191328,192039,NA,NA,NA,"Low",NA,NA,NA,NA
"Japanese Sparrowhawk","Tachyspiza gularis","japspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Japanese Sparrowhawk","Tachyspiza gularis","Japanese Sparrowhawk","Accipiter gularis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Japanese Sparrowhawk","Tachyspiza gularis","avibase-1E49FE52",1,4,1,NA,450,"","","",1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shikra","Tachyspiza badia","shikra1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Shikra","Tachyspiza badia","Shikra","Accipiter badius","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Shikra","Tachyspiza badia","avibase-1A0ECB6E",1,3.77,4,0.128560004,451,"X","X","X",547,0.122486288848263,0.413162705667276,0.572212065813528,5.06215722120658,0.343961721244911,84.3648275153511,90.6202022462947,97.2533827898409,82.8086088418863,89.8118760638378,97.2955257981961,81.2511245199544,89.0261955876001,97.3239643740891,79.6975865544825,88.2178464814087,97.4489026321828,78.1997298777845,87.4107531945731,97.5151362866209,76.724733943587,86.592625242686,97.632388392477,75.2446588597725,85.7948023593317,97.7676245475742,73.7938268092743,85.0270671922305,97.862186519744,NA,NA,NA,22.425350559081,34.077740284683,46.253466640568,-3.37838957172357,-1.55689269409815,0.264604183527271,2568582,2568952,2569322,"Trend Inconclusive","Stable",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Nicobar Sparrowhawk","Tachyspiza butleri","nicspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Sparrowhawk","Tachyspiza butleri","Nicobar Sparrowhawk","Accipiter butleri","Vulnerable","Schedule-I","Appendix II","",NA,"Nicobar Sparrowhawk","Tachyspiza butleri","avibase-6B64C150",1,5.86,2,1,452,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,333,333,NA,NA,NA,"High",NA,NA,NA,NA
